item_category,view_count,buy_count,conversion_rate
9789,961.0,19.0,0.019771071800208116
12480,152.0,3.0,0.019736842105263157
9541,8322.0,164.0,0.01970680124969959
725,711.0,14.0,0.01969057665260197
8491,815.0,16.0,0.0196319018404908
1870,102.0,2.0,0.0196078431372549
12099,153.0,3.0,0.0196078431372549
8011,51.0,1.0,0.0196078431372549
1354,51.0,1.0,0.0196078431372549
11161,51.0,1.0,0.0196078431372549
8617,102.0,2.0,0.0196078431372549
13372,51.0,1.0,0.0196078431372549
5959,51.0,1.0,0.0196078431372549
13375,102.0,2.0,0.0196078431372549
9666,51.0,1.0,0.0196078431372549
4819,51.0,1.0,0.0196078431372549
5801,715.0,14.0,0.019580419580419582
3833,1686.0,33.0,0.019572953736654804
6689,2250.0,44.0,0.019555555555555555
1471,359.0,7.0,0.019498607242339833
2513,23489.0,458.0,0.019498488654263697
3829,154.0,3.0,0.01948051948051948
11237,360.0,7.0,0.019444444444444445
2159,103.0,2.0,0.019417475728155338
56,1030.0,20.0,0.019417475728155338
6007,103.0,2.0,0.019417475728155338
13777,103.0,2.0,0.019417475728155338
3637,258.0,5.0,0.01937984496124031
4913,155.0,3.0,0.01935483870967742
8431,155.0,3.0,0.01935483870967742
3159,155.0,3.0,0.01935483870967742
11536,155.0,3.0,0.01935483870967742
9130,2946.0,57.0,0.019348268839103868
6226,7081.0,137.0,0.019347549781104364
9913,207.0,4.0,0.01932367149758454
1313,207.0,4.0,0.01932367149758454
2312,466.0,9.0,0.019313304721030045
10753,2701.0,52.0,0.019252128841169936
9847,2858.0,55.0,0.019244226731980407
7363,52.0,1.0,0.019230769230769232
12527,52.0,1.0,0.019230769230769232
2370,156.0,3.0,0.019230769230769232
7593,52.0,1.0,0.019230769230769232
2746,52.0,1.0,0.019230769230769232
10564,156.0,3.0,0.019230769230769232
5942,208.0,4.0,0.019230769230769232
536,104.0,2.0,0.019230769230769232
8072,104.0,2.0,0.019230769230769232
9311,573.0,11.0,0.019197207678883072
10817,261.0,5.0,0.019157088122605363
5930,575.0,11.0,0.019130434782608695
3464,1203.0,23.0,0.019118869492934332
8675,368.0,7.0,0.019021739130434784
3358,685.0,13.0,0.01897810218978102
12220,369.0,7.0,0.018970189701897018
4210,687.0,13.0,0.018922852983988356
12546,53.0,1.0,0.018867924528301886
7307,106.0,2.0,0.018867924528301886
13187,53.0,1.0,0.018867924528301886
11205,53.0,1.0,0.018867924528301886
591,212.0,4.0,0.018867924528301886
2834,53.0,1.0,0.018867924528301886
8872,106.0,2.0,0.018867924528301886
11522,53.0,1.0,0.018867924528301886
10129,53.0,1.0,0.018867924528301886
3673,26526.0,500.0,0.018849430747191434
7354,531.0,10.0,0.018832391713747645
11797,1490.0,28.0,0.01879194630872483
1329,213.0,4.0,0.018779342723004695
8521,373.0,7.0,0.01876675603217158
10275,3464.0,65.0,0.018764434180138567
120,320.0,6.0,0.01875
6114,160.0,3.0,0.01875
8385,107.0,2.0,0.018691588785046728
13840,535.0,10.0,0.018691588785046728
12998,804.0,15.0,0.018656716417910446
10925,161.0,3.0,0.018633540372670808
5201,2365.0,44.0,0.018604651162790697
3695,269.0,5.0,0.01858736059479554
5908,5544.0,103.0,0.01857864357864358
1199,754.0,14.0,0.01856763925729443
337,431.0,8.0,0.018561484918793503
6512,15709.0,291.0,0.01852441275701827
3181,108.0,2.0,0.018518518518518517
8763,54.0,1.0,0.018518518518518517
825,108.0,2.0,0.018518518518518517
10193,108.0,2.0,0.018518518518518517
5489,324.0,6.0,0.018518518518518517
4160,54.0,1.0,0.018518518518518517
6797,54.0,1.0,0.018518518518518517
9511,108.0,2.0,0.018518518518518517
12930,108.0,2.0,0.018518518518518517
2678,54.0,1.0,0.018518518518518517
11981,2758.0,51.0,0.01849166062364032
5898,650.0,12.0,0.018461538461538463
8583,1356.0,25.0,0.018436578171091445
9516,39355.0,725.0,0.01842205564731292
7260,163.0,3.0,0.018404907975460124
4679,163.0,3.0,0.018404907975460124
13338,11484.0,211.0,0.018373389063044237
7980,436.0,8.0,0.01834862385321101
13164,327.0,6.0,0.01834862385321101
1710,273.0,5.0,0.018315018315018316
9438,164.0,3.0,0.018292682926829267
4310,492.0,9.0,0.018292682926829267
13035,383.0,7.0,0.018276762402088774
12368,2738.0,50.0,0.018261504747991233
12386,931.0,17.0,0.018259935553168637
11650,384.0,7.0,0.018229166666666668
8930,2967.0,54.0,0.01820020222446916
11825,55.0,1.0,0.01818181818181818
6195,55.0,1.0,0.01818181818181818
7785,55.0,1.0,0.01818181818181818
4504,55.0,1.0,0.01818181818181818
1626,55.0,1.0,0.01818181818181818
4437,275.0,5.0,0.01818181818181818
7864,55.0,1.0,0.01818181818181818
3618,55.0,1.0,0.01818181818181818
9196,55.0,1.0,0.01818181818181818
1709,55.0,1.0,0.01818181818181818
6368,55.0,1.0,0.01818181818181818
13350,55.0,1.0,0.01818181818181818
12100,1265.0,23.0,0.01818181818181818
13295,110.0,2.0,0.01818181818181818
11933,55.0,1.0,0.01818181818181818
4356,55.0,1.0,0.01818181818181818
4554,110.0,2.0,0.01818181818181818
4264,10374.0,188.0,0.018122228648544438
7131,276.0,5.0,0.018115942028985508
1124,221.0,4.0,0.01809954751131222
8864,7299.0,132.0,0.018084669132757913
5881,553.0,10.0,0.018083182640144666
12245,719.0,13.0,0.01808066759388039
4172,166.0,3.0,0.018072289156626505
13222,111.0,2.0,0.018018018018018018
10844,111.0,2.0,0.018018018018018018
6506,111.0,2.0,0.018018018018018018
5590,111.0,2.0,0.018018018018018018
11296,3616.0,65.0,0.01797566371681416
1250,557.0,10.0,0.017953321364452424
9618,1784.0,32.0,0.017937219730941704
11611,335.0,6.0,0.01791044776119403
8234,503.0,9.0,0.017892644135188866
12790,1342.0,24.0,0.01788375558867362
13294,56.0,1.0,0.017857142857142856
14035,112.0,2.0,0.017857142857142856
8432,1008.0,18.0,0.017857142857142856
6810,56.0,1.0,0.017857142857142856
5595,112.0,2.0,0.017857142857142856
259,168.0,3.0,0.017857142857142856
6610,112.0,2.0,0.017857142857142856
6579,112.0,2.0,0.017857142857142856
9638,1912.0,34.0,0.01778242677824268
10290,3039.0,54.0,0.017769002961500493
5889,169.0,3.0,0.01775147928994083
13538,169.0,3.0,0.01775147928994083
2831,451.0,8.0,0.017738359201773836
12551,1072.0,19.0,0.017723880597014924
3254,113.0,2.0,0.017699115044247787
1120,113.0,2.0,0.017699115044247787
11731,226.0,4.0,0.017699115044247787
2177,791.0,14.0,0.017699115044247787
2170,849.0,15.0,0.0176678445229682
10616,453.0,8.0,0.017660044150110375
10886,170.0,3.0,0.01764705882352941
7076,170.0,3.0,0.01764705882352941
8132,2664.0,47.0,0.017642642642642644
3947,227.0,4.0,0.01762114537444934
1810,1704.0,30.0,0.017605633802816902
10673,341.0,6.0,0.017595307917888565
7880,2447.0,43.0,0.017572537801389457
8951,1025.0,18.0,0.0175609756097561
10649,57.0,1.0,0.017543859649122806
3775,57.0,1.0,0.017543859649122806
4136,57.0,1.0,0.017543859649122806
1675,57.0,1.0,0.017543859649122806
6327,6783.0,119.0,0.017543859649122806
718,57.0,1.0,0.017543859649122806
12666,57.0,1.0,0.017543859649122806
13773,913.0,16.0,0.017524644030668127
12441,1827.0,32.0,0.01751505199781062
4371,1028.0,18.0,0.017509727626459144
93,172.0,3.0,0.01744186046511628
7755,172.0,3.0,0.01744186046511628
4025,689.0,12.0,0.01741654571843251
7415,230.0,4.0,0.017391304347826087
4902,460.0,8.0,0.017391304347826087
2589,115.0,2.0,0.017391304347826087
6643,230.0,4.0,0.017391304347826087
11335,2186.0,38.0,0.01738334858188472
9503,2187.0,38.0,0.017375400091449476
11957,173.0,3.0,0.017341040462427744
5073,173.0,3.0,0.017341040462427744
13730,1038.0,18.0,0.017341040462427744
2801,463.0,8.0,0.017278617710583154
11360,58.0,1.0,0.017241379310344827
3478,58.0,1.0,0.017241379310344827
1431,58.0,1.0,0.017241379310344827
8676,58.0,1.0,0.017241379310344827
13860,58.0,1.0,0.017241379310344827
12810,58.0,1.0,0.017241379310344827
9862,58.0,1.0,0.017241379310344827
4000,174.0,3.0,0.017241379310344827
10973,815.0,14.0,0.01717791411042945
2933,175.0,3.0,0.017142857142857144
4531,759.0,13.0,0.017127799736495388
7781,117.0,2.0,0.017094017094017096
12173,117.0,2.0,0.017094017094017096
9224,644.0,11.0,0.017080745341614908
9881,705.0,12.0,0.01702127659574468
12229,294.0,5.0,0.017006802721088437
8280,1000.0,17.0,0.017
9101,706.0,12.0,0.0169971671388102
7897,59.0,1.0,0.01694915254237288
10874,59.0,1.0,0.01694915254237288
6134,59.0,1.0,0.01694915254237288
8138,59.0,1.0,0.01694915254237288
7584,118.0,2.0,0.01694915254237288
6175,59.0,1.0,0.01694915254237288
10274,177.0,3.0,0.01694915254237288
3189,177.0,3.0,0.01694915254237288
5363,59.0,1.0,0.01694915254237288
2076,237.0,4.0,0.016877637130801686
508,21135.0,354.0,0.01674946770759404
8285,239.0,4.0,0.016736401673640166
8068,359.0,6.0,0.016713091922005572
8095,12447.0,208.0,0.01671085402104925
451,4379.0,73.0,0.016670472710664536
7081,120.0,2.0,0.016666666666666666
3527,120.0,2.0,0.016666666666666666
10486,60.0,1.0,0.016666666666666666
6595,360.0,6.0,0.016666666666666666
888,1020.0,17.0,0.016666666666666666
10075,60.0,1.0,0.016666666666666666
10309,60.0,1.0,0.016666666666666666
1580,60.0,1.0,0.016666666666666666
1832,60.0,1.0,0.016666666666666666
6824,962.0,16.0,0.016632016632016633
2396,361.0,6.0,0.01662049861495845
1048,723.0,12.0,0.016597510373443983
10715,241.0,4.0,0.016597510373443983
1267,1148.0,19.0,0.016550522648083623
2284,14031.0,232.0,0.01653481576509158
13356,121.0,2.0,0.01652892561983471
2453,303.0,5.0,0.0165016501650165
9579,4912.0,81.0,0.016490228013029316
1238,182.0,3.0,0.016483516483516484
970,182.0,3.0,0.016483516483516484
11379,1641.0,27.0,0.016453382084095063
3628,34535.0,568.0,0.016447082669755322
7873,61.0,1.0,0.01639344262295082
11428,61.0,1.0,0.01639344262295082
5088,61.0,1.0,0.01639344262295082
12321,305.0,5.0,0.01639344262295082
13560,61.0,1.0,0.01639344262295082
4461,61.0,1.0,0.01639344262295082
12731,61.0,1.0,0.01639344262295082
2097,61.0,1.0,0.01639344262295082
3568,122.0,2.0,0.01639344262295082
1365,61.0,1.0,0.01639344262295082
10258,3844.0,63.0,0.016389177939646202
784,1466.0,24.0,0.01637107776261937
1483,3240.0,53.0,0.016358024691358025
3056,1162.0,19.0,0.016351118760757316
8479,245.0,4.0,0.0163265306122449
107,3553.0,58.0,0.016324233042499296
1650,1410.0,23.0,0.016312056737588652
5329,614.0,10.0,0.016286644951140065
3700,123.0,2.0,0.016260162601626018
6940,123.0,2.0,0.016260162601626018
8665,2965.0,48.0,0.016188870151770656
733,1918.0,31.0,0.01616266944734098
11200,62.0,1.0,0.016129032258064516
12280,124.0,2.0,0.016129032258064516
13943,62.0,1.0,0.016129032258064516
11793,124.0,2.0,0.016129032258064516
5647,186.0,3.0,0.016129032258064516
11204,186.0,3.0,0.016129032258064516
715,62.0,1.0,0.016129032258064516
13292,124.0,2.0,0.016129032258064516
4212,62.0,1.0,0.016129032258064516
11818,62.0,1.0,0.016129032258064516
1204,310.0,5.0,0.016129032258064516
12031,124.0,2.0,0.016129032258064516
12796,62.0,1.0,0.016129032258064516
10599,497.0,8.0,0.01609657947686117
12009,311.0,5.0,0.01607717041800643
7961,498.0,8.0,0.01606425702811245
11103,2493.0,40.0,0.016044925792218213
987,748.0,12.0,0.016042780748663103
11824,32305.0,518.0,0.016034669555796317
5146,125.0,2.0,0.016
8664,3063.0,49.0,0.015997388181521383
3770,438.0,7.0,0.01598173515981735
13798,313.0,5.0,0.01597444089456869
590,815.0,13.0,0.015950920245398775
12630,12795.0,204.0,0.015943728018757326
1485,126.0,2.0,0.015873015873015872
13509,126.0,2.0,0.015873015873015872
4035,63.0,1.0,0.015873015873015872
6450,63.0,1.0,0.015873015873015872
5204,8758.0,139.0,0.015871203471112125
11481,505.0,8.0,0.015841584158415842
11955,316.0,5.0,0.015822784810126583
8515,506.0,8.0,0.015810276679841896
5611,253.0,4.0,0.015810276679841896
4008,3421.0,54.0,0.015784858228588133
6541,2219.0,35.0,0.015772870662460567
13848,127.0,2.0,0.015748031496062992
13664,955.0,15.0,0.015706806282722512
1144,446.0,7.0,0.01569506726457399
13619,1721.0,27.0,0.01568855316676351
12157,255.0,4.0,0.01568627450980392
11652,11544.0,181.0,0.01567914067914068
12328,10290.0,161.0,0.015646258503401362
552,29465.0,461.0,0.01564568131681656
4155,64.0,1.0,0.015625
13492,128.0,2.0,0.015625
10797,192.0,3.0,0.015625
11014,64.0,1.0,0.015625
5761,320.0,5.0,0.015625
907,64.0,1.0,0.015625
12936,64.0,1.0,0.015625
12356,64.0,1.0,0.015625
6882,64.0,1.0,0.015625
10078,64.0,1.0,0.015625
6422,128.0,2.0,0.015625
7985,1281.0,20.0,0.0156128024980484
3599,513.0,8.0,0.015594541910331383
5320,963.0,15.0,0.01557632398753894
13280,2185.0,34.0,0.015560640732265447
13104,193.0,3.0,0.015544041450777202
7365,322.0,5.0,0.015527950310559006
1121,18873.0,293.0,0.015524823822391776
11062,710.0,11.0,0.015492957746478873
12345,3228.0,50.0,0.015489467162329617
1990,1033.0,16.0,0.015488867376573089
10392,44357.0,686.0,0.015465428230042608
10524,1423.0,22.0,0.015460295151089248
7966,648.0,10.0,0.015432098765432098
1083,31514.0,486.0,0.015421717331979438
6855,130.0,2.0,0.015384615384615385
8350,130.0,2.0,0.015384615384615385
9385,65.0,1.0,0.015384615384615385
11836,65.0,1.0,0.015384615384615385
2615,65.0,1.0,0.015384615384615385
2132,130.0,2.0,0.015384615384615385
3143,130.0,2.0,0.015384615384615385
6771,65.0,1.0,0.015384615384615385
7033,1889.0,29.0,0.015352038115404976
11508,1174.0,18.0,0.015332197614991482
12239,914.0,14.0,0.015317286652078774
4076,1963.0,30.0,0.015282730514518594
10661,16097.0,246.0,0.015282350748586693
1527,393.0,6.0,0.015267175572519083
13763,1704.0,26.0,0.015258215962441314
8986,5325.0,81.0,0.015211267605633802
807,263.0,4.0,0.015209125475285171
1519,2764.0,42.0,0.015195369030390739
10879,66.0,1.0,0.015151515151515152
11742,198.0,3.0,0.015151515151515152
9952,198.0,3.0,0.015151515151515152
11321,66.0,1.0,0.015151515151515152
34,66.0,1.0,0.015151515151515152
12491,66.0,1.0,0.015151515151515152
6481,397.0,6.0,0.015113350125944584
4605,2383.0,36.0,0.015107007973143098
9938,662.0,10.0,0.015105740181268883
1337,1920.0,29.0,0.015104166666666667
10590,3973.0,60.0,0.015101938082053864
11639,265.0,4.0,0.01509433962264151
10297,199.0,3.0,0.01507537688442211
10734,796.0,12.0,0.01507537688442211
1561,465.0,7.0,0.015053763440860216
3484,133.0,2.0,0.015037593984962405
8624,133.0,2.0,0.015037593984962405
9223,133.0,2.0,0.015037593984962405
13216,266.0,4.0,0.015037593984962405
13853,1730.0,26.0,0.015028901734104046
410,533.0,8.0,0.0150093808630394
11076,667.0,10.0,0.014992503748125937
11618,2406.0,36.0,0.014962593516209476
10901,8699.0,130.0,0.014944246465110932
10396,134.0,2.0,0.014925373134328358
1791,67.0,1.0,0.014925373134328358
6874,67.0,1.0,0.014925373134328358
5403,67.0,1.0,0.014925373134328358
8268,134.0,2.0,0.014925373134328358
11093,67.0,1.0,0.014925373134328358
11632,201.0,3.0,0.014925373134328358
5458,67.0,1.0,0.014925373134328358
12172,1811.0,27.0,0.014908890115958034
12512,1545.0,23.0,0.01488673139158576
519,269.0,4.0,0.01486988847583643
404,269.0,4.0,0.01486988847583643
9989,202.0,3.0,0.01485148514851485
1002,202.0,3.0,0.01485148514851485
7322,2159.0,32.0,0.014821676702176934
3005,135.0,2.0,0.014814814814814815
6504,135.0,2.0,0.014814814814814815
1599,405.0,6.0,0.014814814814814815
2255,743.0,11.0,0.014804845222072678
12538,203.0,3.0,0.014778325123152709
5388,13351.0,197.0,0.014755449030035204
13066,610.0,9.0,0.014754098360655738
1392,1971.0,29.0,0.014713343480466767
1254,68.0,1.0,0.014705882352941176
8217,136.0,2.0,0.014705882352941176
164,136.0,2.0,0.014705882352941176
5763,272.0,4.0,0.014705882352941176
5048,544.0,8.0,0.014705882352941176
11773,68.0,1.0,0.014705882352941176
6296,136.0,2.0,0.014705882352941176
7367,68.0,1.0,0.014705882352941176
8084,136.0,2.0,0.014705882352941176
4066,68.0,1.0,0.014705882352941176
1807,884.0,13.0,0.014705882352941176
9930,68.0,1.0,0.014705882352941176
12641,68.0,1.0,0.014705882352941176
5244,68.0,1.0,0.014705882352941176
13299,204.0,3.0,0.014705882352941176
11740,613.0,9.0,0.01468189233278956
3789,409.0,6.0,0.014669926650366748
6052,137.0,2.0,0.014598540145985401
13713,1165.0,17.0,0.014592274678111588
7951,891.0,13.0,0.014590347923681257
8991,206.0,3.0,0.014563106796116505
1770,206.0,3.0,0.014563106796116505
436,6388.0,93.0,0.014558547276142768
2395,688.0,10.0,0.014534883720930232
7344,5850.0,85.0,0.01452991452991453
4883,345.0,5.0,0.014492753623188406
10600,276.0,4.0,0.014492753623188406
12299,69.0,1.0,0.014492753623188406
8075,276.0,4.0,0.014492753623188406
13988,138.0,2.0,0.014492753623188406
2899,207.0,3.0,0.014492753623188406
507,69.0,1.0,0.014492753623188406
2048,1105.0,16.0,0.014479638009049774
155,760.0,11.0,0.014473684210526316
10072,3040.0,44.0,0.014473684210526316
11039,1453.0,21.0,0.014452856159669649
3723,902.0,13.0,0.014412416851441241
4393,139.0,2.0,0.014388489208633094
12675,139.0,2.0,0.014388489208633094
12510,348.0,5.0,0.014367816091954023
2202,418.0,6.0,0.014354066985645933
3064,50640.0,724.0,0.014296998420221169
9340,140.0,2.0,0.014285714285714285
7669,70.0,1.0,0.014285714285714285
9893,490.0,7.0,0.014285714285714285
4129,140.0,2.0,0.014285714285714285
13352,70.0,1.0,0.014285714285714285
10839,420.0,6.0,0.014285714285714285
1279,70.0,1.0,0.014285714285714285
12091,70.0,1.0,0.014285714285714285
8184,421.0,6.0,0.014251781472684086
14038,2107.0,30.0,0.014238253440911248
354,492.0,7.0,0.014227642276422764
9205,3738.0,53.0,0.014178705189941144
5981,919.0,13.0,0.014145810663764961
6677,638.0,9.0,0.014106583072100314
6945,2129.0,30.0,0.014091122592766557
657,142.0,2.0,0.014084507042253521
13376,71.0,1.0,0.014084507042253521
5057,427.0,6.0,0.01405152224824356
4584,4491.0,63.0,0.014028056112224449
4582,6501.0,91.0,0.01399784648515613
13681,143.0,2.0,0.013986013986013986
8517,143.0,2.0,0.013986013986013986
198,4720.0,66.0,0.013983050847457627
1215,787.0,11.0,0.01397712833545108
2921,215.0,3.0,0.013953488372093023
1610,430.0,6.0,0.013953488372093023
11307,2584.0,36.0,0.01393188854489164
12037,288.0,4.0,0.013888888888888888
9556,72.0,1.0,0.013888888888888888
4410,72.0,1.0,0.013888888888888888
3023,72.0,1.0,0.013888888888888888
8849,1442.0,20.0,0.013869625520110958
6249,433.0,6.0,0.013856812933025405
3074,1877.0,26.0,0.013851891315929675
5016,289.0,4.0,0.01384083044982699
10520,2313.0,32.0,0.013834846519671422
5491,217.0,3.0,0.013824884792626729
5802,217.0,3.0,0.013824884792626729
5449,217.0,3.0,0.013824884792626729
5351,1013.0,14.0,0.013820335636722606
1451,579.0,8.0,0.013816925734024179
2459,654.0,9.0,0.013761467889908258
4706,364.0,5.0,0.013736263736263736
10733,364.0,5.0,0.013736263736263736
242,7660.0,105.0,0.01370757180156658
5817,146.0,2.0,0.0136986301369863
5348,73.0,1.0,0.0136986301369863
11090,73.0,1.0,0.0136986301369863
6192,73.0,1.0,0.0136986301369863
7242,146.0,2.0,0.0136986301369863
318,292.0,4.0,0.0136986301369863
637,73.0,1.0,0.0136986301369863
8923,219.0,3.0,0.0136986301369863
447,147.0,2.0,0.013605442176870748
9279,1105.0,15.0,0.013574660633484163
3318,296.0,4.0,0.013513513513513514
4557,74.0,1.0,0.013513513513513514
9085,74.0,1.0,0.013513513513513514
10223,12595.0,170.0,0.013497419610956728
432,742.0,10.0,0.013477088948787063
5513,3046.0,41.0,0.013460275771503612
7817,223.0,3.0,0.013452914798206279
2479,596.0,8.0,0.013422818791946308
11401,373.0,5.0,0.013404825737265416
397,224.0,3.0,0.013392857142857142
10240,224.0,3.0,0.013392857142857142
13265,224.0,3.0,0.013392857142857142
13638,449.0,6.0,0.013363028953229399
12253,150.0,2.0,0.013333333333333334
11811,75.0,1.0,0.013333333333333334
11434,75.0,1.0,0.013333333333333334
7325,150.0,2.0,0.013333333333333334
3249,225.0,3.0,0.013333333333333334
9674,75.0,1.0,0.013333333333333334
2667,1505.0,20.0,0.013289036544850499
9693,3013.0,40.0,0.013275804845668768
8161,6561.0,87.0,0.013260173754000914
686,151.0,2.0,0.013245033112582781
8979,227.0,3.0,0.013215859030837005
7929,2879.0,38.0,0.013199027440083362
8126,2963.0,39.0,0.013162335470806615
4474,76.0,1.0,0.013157894736842105
996,152.0,2.0,0.013157894736842105
12446,152.0,2.0,0.013157894736842105
5668,306.0,4.0,0.013071895424836602
11115,153.0,2.0,0.013071895424836602
7841,383.0,5.0,0.013054830287206266
13023,230.0,3.0,0.013043478260869565
3593,77.0,1.0,0.012987012987012988
5350,77.0,1.0,0.012987012987012988
12197,308.0,4.0,0.012987012987012988
429,154.0,2.0,0.012987012987012988
8822,77.0,1.0,0.012987012987012988
6419,77.0,1.0,0.012987012987012988
12863,8634.0,112.0,0.012971971276349317
9526,849.0,11.0,0.012956419316843345
11219,928.0,12.0,0.01293103448275862
9625,155.0,2.0,0.012903225806451613
8368,155.0,2.0,0.012903225806451613
12201,310.0,4.0,0.012903225806451613
12802,312.0,4.0,0.01282051282051282
3626,78.0,1.0,0.01282051282051282
8474,78.0,1.0,0.01282051282051282
6453,234.0,3.0,0.01282051282051282
2566,78.0,1.0,0.01282051282051282
4640,9243.0,118.0,0.012766417829708969
7484,392.0,5.0,0.012755102040816327
9610,471.0,6.0,0.012738853503184714
12703,157.0,2.0,0.012738853503184714
10976,157.0,2.0,0.012738853503184714
10894,63782.0,811.0,0.012715186102662193
4370,56526.0,717.0,0.012684428404627959
6247,1026.0,13.0,0.012670565302144249
7480,79.0,1.0,0.012658227848101266
9383,79.0,1.0,0.012658227848101266
14017,79.0,1.0,0.012658227848101266
7851,79.0,1.0,0.012658227848101266
5037,553.0,7.0,0.012658227848101266
8962,158.0,2.0,0.012658227848101266
2637,79.0,1.0,0.012658227848101266
7614,79.0,1.0,0.012658227848101266
13336,158.0,2.0,0.012658227848101266
1396,5538.0,70.0,0.012639942217407007
7582,2377.0,30.0,0.012620950778291964
6975,317.0,4.0,0.012618296529968454
5699,2378.0,30.0,0.012615643397813289
5376,2940.0,37.0,0.012585034013605442
8526,636.0,8.0,0.012578616352201259
8050,159.0,2.0,0.012578616352201259
11406,14815.0,186.0,0.012554843064461694
10085,558.0,7.0,0.012544802867383513
11595,638.0,8.0,0.012539184952978056
11834,3910.0,49.0,0.012531969309462916
1308,4870.0,61.0,0.012525667351129364
12564,1517.0,19.0,0.012524719841793012
2610,3276.0,41.0,0.012515262515262516
9815,240.0,3.0,0.0125
5928,160.0,2.0,0.0125
4191,320.0,4.0,0.0125
13623,80.0,1.0,0.0125
3558,321.0,4.0,0.012461059190031152
1860,1046.0,13.0,0.0124282982791587
9396,1773.0,22.0,0.012408347433728144
7250,645.0,8.0,0.012403100775193798
2414,323.0,4.0,0.01238390092879257
3659,728.0,9.0,0.012362637362637362
2291,729.0,9.0,0.012345679012345678
9773,81.0,1.0,0.012345679012345678
8361,243.0,3.0,0.012345679012345678
9327,487.0,6.0,0.012320328542094456
8373,1219.0,15.0,0.012305168170631665
13701,244.0,3.0,0.012295081967213115
5822,2048.0,25.0,0.01220703125
3156,8685.0,106.0,0.012204951065054691
1140,82.0,1.0,0.012195121951219513
10213,1148.0,14.0,0.012195121951219513
5412,82.0,1.0,0.012195121951219513
5962,492.0,6.0,0.012195121951219513
4457,82.0,1.0,0.012195121951219513
8742,82.0,1.0,0.012195121951219513
6542,329.0,4.0,0.0121580547112462
5543,248.0,3.0,0.012096774193548387
7195,12410.0,150.0,0.012087026591458501
11552,35660.0,431.0,0.012086371284352216
11856,414.0,5.0,0.012077294685990338
6091,663.0,8.0,0.012066365007541479
5360,1078.0,13.0,0.012059369202226345
9265,83.0,1.0,0.012048192771084338
12919,2494.0,30.0,0.012028869286287089
3656,1497.0,18.0,0.012024048096192385
8118,250.0,3.0,0.012
4588,1669.0,20.0,0.011983223487118035
3252,15307.0,183.0,0.011955314561965113
2029,2094.0,25.0,0.011938872970391595
1642,587.0,7.0,0.01192504258943782
9533,84.0,1.0,0.011904761904761904
6860,168.0,2.0,0.011904761904761904
4074,252.0,3.0,0.011904761904761904
2564,252.0,3.0,0.011904761904761904
12311,2858.0,34.0,0.011896431070678797
5986,169.0,2.0,0.011834319526627219
12143,169.0,2.0,0.011834319526627219
316,1440.0,17.0,0.011805555555555555
922,339.0,4.0,0.011799410029498525
254,848.0,10.0,0.01179245283018868
13599,2120.0,25.0,0.01179245283018868
1453,424.0,5.0,0.01179245283018868
11991,8823.0,104.0,0.011787373909101213
6367,1105.0,13.0,0.011764705882352941
10547,255.0,3.0,0.011764705882352941
8527,85.0,1.0,0.011764705882352941
2555,85.0,1.0,0.011764705882352941
2931,767.0,9.0,0.011734028683181226
9611,341.0,4.0,0.011730205278592375
9933,2643.0,31.0,0.01172909572455543
11339,1280.0,15.0,0.01171875
2648,427.0,5.0,0.0117096018735363
9882,171.0,2.0,0.011695906432748537
7008,342.0,4.0,0.011695906432748537
12711,343.0,4.0,0.011661807580174927
10144,86.0,1.0,0.011627906976744186
11917,1033.0,12.0,0.011616650532429816
10875,3623.0,42.0,0.011592602815346398
9784,1469.0,17.0,0.011572498298162015
1116,1037.0,12.0,0.011571841851494697
8546,346.0,4.0,0.011560693641618497
4127,781.0,9.0,0.011523687580025609
3086,87.0,1.0,0.011494252873563218
7174,174.0,2.0,0.011494252873563218
9620,87.0,1.0,0.011494252873563218
13416,174.0,2.0,0.011494252873563218
4579,174.0,2.0,0.011494252873563218
3674,87.0,1.0,0.011494252873563218
938,87.0,1.0,0.011494252873563218
9313,175.0,2.0,0.011428571428571429
9959,790.0,9.0,0.01139240506329114
4676,20045.0,228.0,0.011374407582938388
12710,88.0,1.0,0.011363636363636364
5729,264.0,3.0,0.011363636363636364
3544,10937.0,124.0,0.011337661150224011
9247,20704.0,233.0,0.01125386398763524
7450,623.0,7.0,0.011235955056179775
10360,625.0,7.0,0.0112
9752,2861.0,32.0,0.01118490038448095
215,3584.0,40.0,0.011160714285714286
5153,448.0,5.0,0.011160714285714286
765,538.0,6.0,0.011152416356877323
6471,359.0,4.0,0.011142061281337047
15,359.0,4.0,0.011142061281337047
8561,6021.0,67.0,0.01112771964789902
6235,1349.0,15.0,0.01111934766493699
3006,90.0,1.0,0.011111111111111112
1420,90.0,1.0,0.011111111111111112
5332,900.0,10.0,0.011111111111111112
14049,90.0,1.0,0.011111111111111112
7213,450.0,5.0,0.011111111111111112
9833,811.0,9.0,0.011097410604192354
4864,1443.0,16.0,0.011088011088011088
4865,271.0,3.0,0.01107011070110701
9518,2176.0,24.0,0.011029411764705883
9517,27413.0,302.0,0.011016670922554992
13003,2000.0,22.0,0.011
3200,1096.0,12.0,0.010948905109489052
5114,822.0,9.0,0.010948905109489052
989,9147.0,100.0,0.010932546190007653
11985,183.0,2.0,0.01092896174863388
300,735.0,8.0,0.010884353741496598
4520,2941.0,32.0,0.01088065283917035
11904,1287.0,14.0,0.010878010878010878
